lambda,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,rounding
4.499999999999999,4710.928198767026,3846.5423888916284,3535.647019410552,3376.173745896254,3279.5626182833307,3215.042349549396,3169.104891211793,3134.888357650252,3108.5372744813267,3087.7186656447657,3070.938096510017,3057.1940303985516,3045.7901326049605,3036.227274550055,3028.1383642561873,3021.2474177162367,3015.342965459151,3010.260259580956,3005.869061081071,3002.065067081303,2998.7637721567266,2995.8959938862317,2993.4045590061783,2991.241813512341,2989.3677272220075,2987.748433564065,2986.3550923148696,2985.162994927122,2984.1508541638873,2983.3002352241506,2982.595096547419,2982.021416404424,2981.566887149765,2981.220663259522,2980.97315243694,2980.8158414411896,2980.7411500926687,2980.742308280892,2980.813251859261,2980.9485341310337,3376.173745896254
4.5,4710.928198767026,3846.5423888916284,3535.647019410552,3376.173745896254,3279.5626182833307,3215.0423495493933,3169.104891211793,3134.888357650252,3108.5372744813267,3087.7186656447657,3070.9380965100045,3057.1940303985516,3045.7901326049605,3036.227274550055,3028.1383642561873,3021.2474177162367,3015.342965459151,3010.260259580956,3005.869061081071,3002.065067081303,2998.7637721567266,2995.8959938862317,2993.4045590061783,2991.241813512341,2989.3677272220075,2987.748433564065,2986.3550923148696,2985.162994927122,2984.1508541638873,2983.3002352241506,2982.595096547419,2982.021416404424,2981.566887149765,2981.220663259522,2980.97315243694,2980.8158414411896,2980.7411500926687,2980.742308280892,2980.813251859261,2980.9485341310337,3279.5626182833307
4.6,4727.553724392756,3850.0276677352185,3536.1508904109505,3375.4870011806743,3278.255634056769,3213.356794175733,3167.1625174275573,3132.75819780009,3106.2620183387207,3085.3265439995726,3068.4488083694346,3054.621940966102,3043.146110355573,3033.5198021106635,3025.3742396140115,3018.4322133085893,3012.4813383980318,3007.3561671764396,3002.925914303205,2999.085842271265,2995.751093988304,2992.852198110537,2990.3317407074233,2988.141864798041,2986.2423670843236,2984.59923185385,2983.1834892271363,2981.9703170200373,2980.938327668084,2980.068997209672,2979.3462043787977,2978.755855813666,2978.2855791831344,2977.924470298208,2977.6628834493335,2977.4922565932334,2977.404964817032,2977.3941968872887,2977.4538507528537,2977.5784446939497,3278.255634056769
4.7,4743.255756449243,3853.2664531347586,3536.5825836389117,3374.799988497886,3276.9860726809097,3211.7315052714503,3165.2956626056816,3130.714458040195,3104.081367726898,3083.0354027817607,3066.0656031573126,3052.1601036938614,3040.61580056167,3030.9289481386045,3022.7291956539534,3015.7381894243163,3009.7426909874785,3004.5766006538925,3000.108624608158,2996.2336212484606,2992.8664068295802,2989.937241860159,2987.3884892021747,2985.1721037205984,2983.2477216963257,2981.581189229003,2980.143416295286,2978.909475379949,2977.8578858776577,2976.970041084985,2976.2297457039977,2975.6228397707264,2975.1368907395567,2974.7609397396245,2974.4852912040665,2974.3013374658085,2974.201411724682,2974.178664175619,2974.2269571522315,2974.3407759679853,3276.9860726809097
4.8,4758.062131061011,3856.270720481664,3536.946452158491,3374.113407396428,3275.7525881744086,3210.16385744949,3163.5008377360405,3128.753034833871,3101.9907656400733,3080.8403420532845,3063.783317517894,3049.803151164885,3038.1936773599245,3028.4490641801126,3020.1974900116356,3013.159533033463,3007.1211585576425,3001.9156593856424,2997.4112683979056,2993.502468230353,2990.10377168103,2987.14519037138,2984.568880144629,2982.326621463057,2980.377901974695,2978.6884397756535,2977.2290335571856,2975.974658222782,2974.9037469400964,2973.997616280246,2973.2400022454726,2972.6166830099505,2972.115170039705,2971.724453558367,2971.4347915231333,2971.2375336761675,2971.1249740549006,2971.090226733505,2971.127120637655,2971.230110103552,3275.7525881744086
4.9,4772.002717067064,3859.0524003180385,3537.246802638235,3373.4279999949217,3274.5539487951664,3208.651391406105,3161.774757104918,3126.8700547245453,3099.98590436689,3078.7367247501916,3061.5970602604575,3047.5459940990318,3035.8744963973677,3026.074784618733,3017.7736628720418,3010.6907120960673,3004.611154874654,2999.3677178564712,2994.8281932773807,2990.8867142925274,2987.4575117441013,2984.470366212247,2981.8672415212613,2979.599756477328,2977.627261030133,2975.915354729756,2974.434733219791,2973.1602810415966,2972.0703514955267,2971.1461900551117,2970.371469022467,2969.7319091665127,2969.214969948704,2968.809594257418,2968.5059967803536,2968.295487554088,2968.170324053662,2968.123586579127,2968.149072768361,2968.2412078979805,3274.5539487951664
5.0,4785.108999464993,3861.623302106451,3537.487867518981,3372.7445337413055,3273.389022495001,3207.1918000388787,3160.114324576906,3125.061860746904,3098.0627121387633,3076.7201637095345,3059.502199899883,3045.383809521143,3033.6532837169684,3023.801016344337,3015.452527466273,3008.326466912206,3002.2073643542103,2996.9274187377096,2992.3540119763757,2988.380952117437,2984.9222079701317,2981.907345601133,2979.2781507059917,2976.9860922407174,2974.9903925902695,2973.2565415313943,2971.7551393106687,2970.4609868222274,2969.352363425151,2968.4104487501627,2967.618856077995,2966.963252952702,2966.431050577931,2966.0111478736403,2965.693719290451,2965.470037895847,2965.3323270762326,2965.273635596887,2965.287731837813,2965.369013857825,3273.389022495001
5.1,4797.413687313047,3863.995048014998,3537.673781589587,3372.063786645723,3272.2567639893155,3205.782915701582,3158.516620690784,3123.3249993980417,3096.217340117861,3074.7865088330445,3057.4943521416335,3043.3120286898875,3031.525324227934,3021.6229278386845,3013.229159825239,3006.061800578646,2999.9047332401146,2994.5896647946083,2989.9835949820363,2985.980029340564,2982.4926931025584,2979.450953122968,2976.7964298247794,2974.480453241752,2972.4621275781024,2970.7068409667795,2969.185105354879,2967.8716442270097,2966.744668514715,2965.7852969043543,2964.9770880254614,2964.3056601110316,2963.7583796231006,2963.3241046809794,2962.992972358903,2962.75622134415,2962.606043281401,2962.535457532166,2962.538205155934,2962.6086587572345,3272.2567639893155
5.2,4808.950349604599,3866.179016254313,3537.8085626112825,3371.386534769142,3271.156203321029,3204.4226985469895,3156.978890577268,3121.656208225031,3094.446149823072,3072.9318345239985,3055.5693674823215,3041.3263249902143,3029.486149992561,3019.5359379361034,3011.098888072674,3003.891968855255,2997.698460070665,2992.3496099665376,2987.7120622369393,2983.6790408624965,2980.1640445926364,2977.0962552333385,2974.417139829595,2972.077899603024,2970.037529260827,2968.261322819814,2966.7197105052182,2965.3873441799083,2964.2423714715574,2963.2658546813436,2962.441301863215,2961.7542855966026,2961.1921308953097,2960.7436580521544,2960.3989694578577,2960.149271862644,2959.986727390642,2959.9043280219475,2959.8957893395514,2959.9554601770565,3271.156203321029
5.3,4819.753081505736,3868.1862934143674,3537.8960956298133,3370.7135417549316,3270.086435796959,3203.1092258988997,3155.498532688683,3120.052404059024,3092.7457010600856,3071.1524274952044,3053.7233190540364,3039.422601944433,3027.5315285094534,3017.5357044610823,3009.057281480127,3001.8124696830546,2995.5839856911484,2990.2026498937553,2985.5347741901264,2981.4733204259883,2977.931576698323,2974.8385528700346,2972.13557360985,2969.773720676442,2967.711887311549,2965.915280381048,2964.354254479169,2963.0033952118965,2961.8407916583187,2960.8474539725808,2960.0068434282225,2959.304490363542,2958.7276814232787,2958.2652018610183,2957.9071219133216,2957.6446186943017,2957.469826904599,2957.375713057505,2957.3559690100974,2957.404921427754,3270.086435796959
5.4,4829.856202345373,3870.02763518482,3537.940120620321,3370.045550197728,3269.046613176847,3201.8406825890083,3154.0730883175374,3118.5106719077917,3091.112740397139,3069.4447750173754,3051.9524908052076,3037.596981457996,3025.657451130318,3015.618112900347,3007.1001394590025,2999.819032545141,2993.5569830188897,2988.1444121102686,2983.4473224321396,2979.358431700088,2975.790832018214,2972.673373432396,2969.9472484085713,2967.563427885479,2965.480711064152,2963.6642241005575,2962.0842515937243,2960.715317861232,2959.535457842592,2958.5256334798623,2957.669262795469,2956.9518370656747,2956.360607440629,2955.884326741891,2955.5130354235157,2955.2378831259275,2955.0509791020304,2954.9452662068616,2954.9144142295418,2954.952729189066,3269.046613176847
5.499999999999999,4839.293985874968,3871.7134348010936,3537.944223118181,3369.3832746535604,3268.0359359971817,3200.615352190723,3152.7002318727236,3117.0282545039586,3089.544190209158,3067.8055536525208,3050.2533660847835,3035.8457923855276,3023.8601217141722,3013.779265229259,3005.2234806253628,2997.9076078202816,2991.6133467232835,2986.170746077263,2981.4455200997086,2977.3301590667106,2973.7375726639802,2970.5964623393766,2967.8478977620625,2965.4427470388378,2963.339722191405,2961.503874619053,2959.905424137135,2958.5188383726527,2957.322102209724,2956.2961330278868,2955.424308876658,2954.6920849280464,2954.086679516905,2953.596815467964,2953.212505672433,2952.924874325655,2952.7260070906805,2952.6088248689803,2952.5669769484934,2952.5947501438613,3268.0359359971817
5.5,4839.293985874968,3871.7134348010936,3537.944223118181,3369.3832746535604,3268.0359359971817,3200.615352190723,3152.7002318727236,3117.0282545039586,3089.544190209158,3067.8055536525208,3050.2533660847835,3035.8457923855276,3023.8601217141722,3013.779265229259,3005.2234806253628,2997.9076078202816,2991.6133467232835,2986.170746077257,2981.4455200997086,2977.3301590667106,2973.7375726639802,2970.5964623393766,2967.8478977620625,2965.4427470388378,2963.339722191405,2961.503874619053,2959.905424137135,2958.5188383726527,2957.322102209724,2956.2961330278868,2955.424308876658,2954.6920849280464,2954.086679516905,2953.596815467964,2953.212505672433,2952.924874325655,2952.7260070906805,2952.6088248689803,2952.5669769484934,2952.5947501438613,3200.615352190723
5.6,4848.10042258011,3873.2536985380198,3537.9118275044234,3368.727396106201,3267.0536469183958,3199.4316090820985,3151.377761875674,3115.602542496218,3088.0371382981652,3066.23161849979,3048.622616673661,3034.1655594781746,3022.135945594902,3012.0154689833794,3003.423532041109,2996.074356245368,2989.7491829486003,2984.277713194924,2979.5253921971935,2975.384498264624,2971.7677712349437,2968.6037743371176,2965.833463139352,2963.4076102976815,2961.284846993316,2959.4301553691625,2957.8136952734244,2956.4098818944967,2955.1966538413662,2954.154887312818,2953.267923427006,2952.5211840004604,2951.9018570467106,2951.3986376646544,2951.001513257169,2950.701584474119,2950.490915132571,2950.3624057843094,2950.309686693653,2950.3270268340984,3199.4316090820985
5.7,4856.309013221022,3874.658027567309,3537.846192629435,3368.0785577158936,3266.0990249887923,3198.287911270137,3150.103592635676,3114.2310652627734,3086.588828087253,3064.7199929667977,3047.057092291695,3032.5529927536672,3020.4815189169085,3010.3232266415807,3001.696718710193,2994.3156385757047,2987.96079917811,2982.4615769008874,2977.6831659509294,2973.5176470155375,2969.877601725272,2966.6914646927034,2963.9000854238393,2961.4541479437744,2959.3122084479614,2957.439184902993,2955.805181639398,2954.3845653369867,2953.155231825979,2952.0980192553934,2951.196234631499,2950.4352689667935,2949.8022822722746,2949.2859440362927,2948.876218108997,2948.564183371219,2948.3418834279746,2948.2021999875533,2948.1387456815914,2948.1457729287918,3198.287911270137
5.8,4863.952592301417,3875.9356055060957,3537.7504094786314,3367.437361689966,3265.171380725796,3197.182793910974,3148.87574656122,3112.9114823219647,3085.1966493776113,3063.2678590686037,3045.5538105946425,3031.0049773153337,3018.8936183759806,3008.6992253686635,3000.0396533866833,2992.6280055094467,2986.2446943147934,2980.7187929375764,2975.915261286979,2971.7259957285296,2968.0634304669707,2964.8558803827805,2962.0440963513574,2959.578680067288,2957.418118147247,2955.527269072223,2953.8761857641107,2952.439190024432,2951.1941381368038,2950.121833097011,2949.205550410778,2948.430652652622,2947.784273984602,2947.255060252095,2946.832953556449,2946.509012668007,2946.2752625085363,2946.1245673550675,2946.0505235134933,2946.0473680591394,3197.182793910974
5.9,4871.063179801577,3877.095191002233,3537.6274006041413,3366.8043671268542,3264.270051921843,3196.1148634636234,3147.6923470647193,3111.641575311221,3083.8581296516836,3061.872548249218,3044.1099476657446,3029.5185636346027,3017.3691913889293,3007.1403271496765,2998.449126735826,2991.0081879252007,2984.5975490347105,2979.0459998525685,2974.218281501692,2970.006118359107,2966.3218071898555,2963.093551363279,2960.2620099944756,2957.777708268418,2955.5990682157503,2953.690893162312,2952.0231884147324,2950.5702342486325,2949.309850386994,2948.222807350586,2947.292351561143,2946.5038193474034,2945.8443210205282,2945.3024806113367,2944.8682201512997,2944.532579846861,2944.2875673648123,2944.126030872975,2944.041551577507,2944.028352349603,3196.1148634636234
6.0,4877.671859252244,3878.145114732559,3537.479921067026,3366.180088697737,3263.3944000896017,3195.082792417682,3146.5516120172306,3110.4192405036606,3082.5709259022606,3060.531532713696,3042.722828998854,3028.0909583018056,3015.905346704968,3005.6435593362603,2996.922097875619,2989.4530874667303,2983.016216453743,2977.440009777684,2972.589004177378,2968.3547634795614,2964.6494562606263,2961.401181986619,2958.5505143645933,2956.0479074476657,2953.8517232908002,2951.9267140618886,2950.242840953473,2948.7743458099067,2947.4990145510433,2946.3975876972295,2945.453284821158,2944.6514180354366,2943.979075652294,2943.4248615851984,2942.9786793567732,2942.6315520498347,2942.3754714088236,2942.203270728212,2942.108517263063,2942.085420749435,3195.082792417682
6.1,4883.808680058565,3879.0932802242924,3537.31056065688,3365.5649960429623,3262.5438074684375,3194.0853145400515,3145.4518477122915,3109.242481831237,3081.332816964393,3059.242417255591,3041.389920964857,3026.719515243379,3014.499345463117,3004.2061056159337,2995.45568531532,2987.9597674977203,2981.497713135856,2975.8977995209516,2971.024372381811,2966.7688456045107,2963.043268148462,2959.775642618014,2956.906463186138,2954.3861177430085,2952.172912624882,2950.2315525312456,2948.531957771448,2947.048334614558,2945.7584377226735,2944.6429799013367,2943.6851559397896,2942.8702556121,2942.1853469469825,2941.6190153144094,2941.1611471780366,2940.802749836852,2940.535800354771,2940.353118306761,2940.248258071121,2940.215417250937,3194.0853145400515
6.2,4889.502581891476,3879.947167950025,3537.1217471769487,3364.9595137714477,3261.717674520618,3193.1212205888246,3144.391443298608,3108.109404382596,3080.1416963252323,3058.002931560894,3040.1088227477976,3025.4017273983254,3013.1485926940654,3002.825297407532,2994.0471583001126,2986.5254444399816,2980.0392104613265,2974.416501994164,2969.5214861782924,2965.245436802298,2961.500291152081,2958.2139614891507,2955.3268678849545,2952.789336658285,2950.559622357872,2948.602385620045,2946.8875088522445,2945.3891653831706,2944.085080966281,2942.955942802261,2941.9849228050543,2941.1572901461673,2940.4600941581707,2939.881903126123,2939.4125877998126,2939.043140939574,2938.7655260847027,2938.572550166478,2938.4577556900563,2938.4153290635904,3193.1212205888246
6.3,4894.781338939605,3880.7138421881027,3536.915750602941,3364.364021964006,3260.915417853134,3192.1893544471395,3143.368865644454,3107.0182083452114,3078.995565386573,3056.8109229678294,3038.8772587354833,3024.135218842348,3011.850629259246,3001.498605680666,2992.6939285632666,2985.1474795014437,2978.6380263652713,2972.9933979900534,2968.077594464658,2963.7817586137944,2960.0177234130706,2956.7133168172127,2953.808889821471,2951.254711416865,2949.0089879950674,2947.0363392723307,2945.306612504815,2943.793950511852,2942.47605230521,2941.3335814280094,2940.3496886808057,2939.5096242364298,2938.8004201996205,2938.2106291207883,2937.730107283005,2937.3498340638016,2937.061760552666,2936.858682039246,2936.734130091867,2936.6822808005486,3192.1893544471395
